Date,ADS_Index
1973:02:28,0.875621
1973:03:01,0.826509
1973:03:02,0.778881
1973:03:03,0.732721
1973:03:04,0.688017
1973:03:05,0.644588
1973:03:06,0.602421
1973:03:07,0.561503
1973:03:08,0.521821
1973:03:09,0.483362
1973:03:10,0.446115
1973:03:11,0.410068
1973:03:12,0.374957
1973:03:13,0.340771
1973:03:14,0.307499
1973:03:15,0.275131
1973:03:16,0.243657
1973:03:17,0.213067
1973:03:18,0.183351
1973:03:19,0.154699
1973:03:20,0.127101
1973:03:21,0.100549
1973:03:22,0.0750348
1973:03:23,0.0505503
1973:03:24,0.0270877
1973:03:25,0.0046396
1973:03:26,-0.0174484
1973:03:27,-0.0391832
1973:03:28,-0.0605717
1973:03:29,-0.0816206
1973:03:30,-0.102337
1973:03:31,-0.122726
1973:04:01,-0.142795
1973:04:02,-0.16059
1973:04:03,-0.176117
1973:04:04,-0.189379
1973:04:05,-0.200382
1973:04:06,-0.209129
1973:04:07,-0.215622
1973:04:08,-0.219864
1973:04:09,-0.223726
1973:04:10,-0.227208
1973:04:11,-0.230312
1973:04:12,-0.233038
1973:04:13,-0.235388
1973:04:14,-0.237363
1973:04:15,-0.238963
1973:04:16,-0.238855
1973:04:17,-0.237041
1973:04:18,-0.233519
1973:04:19,-0.228288
1973:04:20,-0.221347
1973:04:21,-0.212693
1973:04:22,-0.202324
1973:04:23,-0.191114
1973:04:24,-0.179061
1973:04:25,-0.166159
1973:04:26,-0.152406
1973:04:27,-0.137796
1973:04:28,-0.122326
1973:04:29,-0.105989
1973:04:30,-0.0879189
1973:05:01,-0.0681084
1973:05:02,-0.0486047
1973:05:03,-0.0294016
1973:05:04,-0.010493
1973:05:05,0.00812694
1973:05:06,0.0264641
1973:05:07,0.0435615
1973:05:08,0.0594244
1973:05:09,0.0740579
1973:05:10,0.0874666
1973:05:11,0.0996546
1973:05:12,0.110626
1973:05:13,0.120384
1973:05:14,0.129333
1973:05:15,0.137478
1973:05:16,0.144819
1973:05:17,0.15136
1973:05:18,0.157103
1973:05:19,0.162049
1973:05:20,0.1662
1973:05:21,0.169649
1973:05:22,0.172399
1973:05:23,0.17445
1973:05:24,0.175803
1973:05:25,0.176457
1973:05:26,0.176413
1973:05:27,0.175672
1973:05:28,0.173917
1973:05:29,0.171147
1973:05:30,0.167362
1973:05:31,0.162561
1973:06:01,0.156741
1973:06:02,0.150719
1973:06:03,0.144492
1973:06:04,0.13895
1973:06:05,0.134091
1973:06:06,0.129913
1973:06:07,0.126415
1973:06:08,0.123596
1973:06:09,0.121455
1973:06:10,0.119992
1973:06:11,0.118183
1973:06:12,0.116027
1973:06:13,0.113525
1973:06:14,0.110675
1973:06:15,0.107476
1973:06:16,0.103928
1973:06:17,0.100029
1973:06:18,0.0963962
1973:06:19,0.0930275
1973:06:20,0.0899224
1973:06:21,0.0870797
1973:06:22,0.0844987
1973:06:23,0.0821785
1973:06:24,0.0801183
1973:06:25,0.0778703
1973:06:26,0.0754337
1973:06:27,0.0728077
1973:06:28,0.0699915
1973:06:29,0.0669842
1973:06:30,0.0637849
1973:07:01,0.0603926
1973:07:02,0.0567247
1973:07:03,0.05278
1973:07:04,0.0485573
1973:07:05,0.0440553
1973:07:06,0.0392725
1973:07:07,0.0342075
1973:07:08,0.0288587
1973:07:09,0.0220134
1973:07:10,0.0136695
1973:07:11,0.00382429
1973:07:12,-0.00752522
1973:07:13,-0.0203826
1973:07:14,-0.034752
1973:07:15,-0.0506378
1973:07:16,-0.0669499
1973:07:17,-0.0836933
1973:07:18,-0.100873
1973:07:19,-0.118495
1973:07:20,-0.136565
1973:07:21,-0.155088
1973:07:22,-0.17407
1973:07:23,-0.193521
1973:07:24,-0.213448
1973:07:25,-0.233857
1973:07:26,-0.254755
1973:07:27,-0.276147
1973:07:28,-0.298041
1973:07:29,-0.320444
1973:07:30,-0.343504
1973:07:31,-0.367231
1973:08:01,-0.39163
1973:08:02,-0.414115
1973:08:03,-0.434694
1973:08:04,-0.453373
1973:08:05,-0.470157
1973:08:06,-0.484923
1973:08:07,-0.497675
1973:08:08,-0.508418
1973:08:09,-0.517155
1973:08:10,-0.523887
1973:08:11,-0.528619
1973:08:12,-0.531351
1973:08:13,-0.532797
1973:08:14,-0.532959
1973:08:15,-0.531836
1973:08:16,-0.529428
1973:08:17,-0.525734
1973:08:18,-0.520753
1973:08:19,-0.514484
1973:08:20,-0.506793
1973:08:21,-0.497677
1973:08:22,-0.487133
1973:08:23,-0.475159
1973:08:24,-0.46175
1973:08:25,-0.446902
1973:08:26,-0.430611
1973:08:27,-0.413224
1973:08:28,-0.394736
1973:08:29,-0.375141
1973:08:30,-0.354432
1973:08:31,-0.332605
1973:09:01,-0.30965
1973:09:02,-0.286485
1973:09:03,-0.262103
1973:09:04,-0.236497
1973:09:05,-0.209658
1973:09:06,-0.181578
1973:09:07,-0.152248
1973:09:08,-0.12166
1973:09:09,-0.0898028
1973:09:10,-0.0573947
1973:09:11,-0.0244253
1973:09:12,0.00911562
1973:09:13,0.0432387
1973:09:14,0.0779547
1973:09:15,0.113274
1973:09:16,0.149209
1973:09:17,0.186154
1973:09:18,0.22412
1973:09:19,0.26312
1973:09:20,0.303165
1973:09:21,0.344269
1973:09:22,0.386444
1973:09:23,0.429704
1973:09:24,0.474192
1973:09:25,0.519921
1973:09:26,0.566906
1973:09:27,0.615163
1973:09:28,0.664705
1973:09:29,0.715549
1973:09:30,0.767711
1973:10:01,0.82053
1973:10:02,0.870361
1973:10:03,0.917219
1973:10:04,0.961118
1973:10:05,1.00207
1973:10:06,1.0401
1973:10:07,1.0752
1973:10:08,1.10845
1973:10:09,1.13985
1973:10:10,1.16942
1973:10:11,1.19716
1973:10:12,1.22309
1973:10:13,1.24721
1973:10:14,1.26952
1973:10:15,1.28976
1973:10:16,1.30793
1973:10:17,1.32403
1973:10:18,1.33807
1973:10:19,1.35006
1973:10:20,1.35999
1973:10:21,1.36787
1973:10:22,1.37295
1973:10:23,1.37522
1973:10:24,1.37469
1973:10:25,1.37136
1973:10:26,1.36523
1973:10:27,1.35629
1973:10:28,1.34454
1973:10:29,1.33108
1973:10:30,1.31591
1973:10:31,1.29902
1973:11:01,1.2804
1973:11:02,1.26078
1973:11:03,1.24017
1973:11:04,1.21855
1973:11:05,1.19704
1973:11:06,1.17563
1973:11:07,1.15433
1973:11:08,1.13311
1973:11:09,1.11198
1973:11:10,1.09093
1973:11:11,1.06995
1973:11:12,1.04617
1973:11:13,1.01958
1973:11:14,0.990183
1973:11:15,0.957959
1973:11:16,0.9229
1973:11:17,0.884995
1973:11:18,0.844234
1973:11:19,0.800846
1973:11:20,0.754817
1973:11:21,0.706133
1973:11:22,0.65478
1973:11:23,0.60074
1973:11:24,0.543997
1973:11:25,0.484532
1973:11:26,0.424238
1973:11:27,0.363094
1973:11:28,0.301083
1973:11:29,0.238183
1973:11:30,0.174376
1973:12:01,0.109641
1973:12:02,0.0472716
1973:12:03,-0.0133621
1973:12:04,-0.0722788
1973:12:05,-0.129497
1973:12:06,-0.185035
1973:12:07,-0.23891
1973:12:08,-0.291139
1973:12:09,-0.341738
1973:12:10,-0.390936
1973:12:11,-0.438746
1973:12:12,-0.485186
1973:12:13,-0.530268
1973:12:14,-0.574008
1973:12:15,-0.616419
1973:12:16,-0.657514
1973:12:17,-0.695163
1973:12:18,-0.729379
1973:12:19,-0.760172
1973:12:20,-0.787551
1973:12:21,-0.811526
1973:12:22,-0.832104
1973:12:23,-0.84929
1973:12:24,-0.866653
1973:12:25,-0.884195
1973:12:26,-0.901924
1973:12:27,-0.919844
1973:12:28,-0.937962
1973:12:29,-0.956283
1973:12:30,-0.974813
1973:12:31,-0.993834
1974:01:01,-1.01335
1974:01:02,-1.03349
1974:01:03,-1.05425
1974:01:04,-1.07563
1974:01:05,-1.09765
1974:01:06,-1.12032
1974:01:07,-1.13908
1974:01:08,-1.15395
1974:01:09,-1.16492
1974:01:10,-1.17201
1974:01:11,-1.17521
1974:01:12,-1.17453
1974:01:13,-1.16996
1974:01:14,-1.16548
1974:01:15,-1.16108
1974:01:16,-1.15676
1974:01:17,-1.15252
1974:01:18,-1.14836
1974:01:19,-1.14428
1974:01:20,-1.14028
1974:01:21,-1.13687
1974:01:22,-1.13405
1974:01:23,-1.13183
1974:01:24,-1.1302
1974:01:25,-1.12916
1974:01:26,-1.12871
1974:01:27,-1.12886
1974:01:28,-1.12778
1974:01:29,-1.12548
1974:01:30,-1.12195
1974:01:31,-1.1172
1974:02:01,-1.11122
1974:02:02,-1.1049
1974:02:03,-1.09822
1974:02:04,-1.08864
1974:02:05,-1.07614
1974:02:06,-1.06074
1974:02:07,-1.04242
1974:02:08,-1.02117
1974:02:09,-0.996995
1974:02:10,-0.969881
1974:02:11,-0.94536
1974:02:12,-0.923425
1974:02:13,-0.904068
1974:02:14,-0.887283
1974:02:15,-0.873066
1974:02:16,-0.861411
1974:02:17,-0.852315
1974:02:18,-0.844081
1974:02:19,-0.836707
1974:02:20,-0.83019
1974:02:21,-0.824529
1974:02:22,-0.819721
1974:02:23,-0.815765
1974:02:24,-0.81266
1974:02:25,-0.809161
1974:02:26,-0.805267
1974:02:27,-0.800978
1974:02:28,-0.796291
1974:03:01,-0.791205
1974:03:02,-0.786169
1974:03:03,-0.78118
1974:03:04,-0.776448
1974:03:05,-0.771971
1974:03:06,-0.767746
1974:03:07,-0.763774
1974:03:08,-0.760053
1974:03:09,-0.75658
1974:03:10,-0.753357
1974:03:11,-0.750101
1974:03:12,-0.746812
1974:03:13,-0.743489
1974:03:14,-0.740131
1974:03:15,-0.736737
1974:03:16,-0.733305
1974:03:17,-0.729835
1974:03:18,-0.726806
1974:03:19,-0.724218
1974:03:20,-0.72207
1974:03:21,-0.720361
1974:03:22,-0.71909
1974:03:23,-0.718257
1974:03:24,-0.717862
1974:03:25,-0.717454
1974:03:26,-0.717032
1974:03:27,-0.716597
1974:03:28,-0.716147
1974:03:29,-0.715684
1974:03:30,-0.715206
1974:03:31,-0.714714
1974:04:01,-0.715822
1974:04:02,-0.7166
1974:04:03,-0.717048
1974:04:04,-0.717166
1974:04:05,-0.716955
1974:04:06,-0.716414
1974:04:07,-0.715543
1974:04:08,-0.713111
1974:04:09,-0.709117
1974:04:10,-0.703561
1974:04:11,-0.69644
1974:04:12,-0.687752
1974:04:13,-0.677494
1974:04:14,-0.665663
1974:04:15,-0.652334
1974:04:16,-0.637504
1974:04:17,-0.621166
1974:04:18,-0.603317
1974:04:19,-0.583951
1974:04:20,-0.56306
1974:04:21,-0.54064
1974:04:22,-0.517207
1974:04:23,-0.492754
1974:04:24,-0.467273
1974:04:25,-0.440756
1974:04:26,-0.413195
1974:04:27,-0.384582
1974:04:28,-0.354906
1974:04:29,-0.323383
1974:04:30,-0.290003
1974:05:01,-0.254754
1974:05:02,-0.221624
1974:05:03,-0.190604
1974:05:04,-0.161682
1974:05:05,-0.134851
1974:05:06,-0.109847
1974:05:07,-0.0866616
1974:05:08,-0.0652883
1974:05:09,-0.0457202
1974:05:10,-0.027951
1974:05:11,-0.0119752
1974:05:12,0.00221213
1974:05:13,0.0143235
1974:05:14,0.0243627
1974:05:15,0.0323328
1974:05:16,0.0382364
1974:05:17,0.0420754
1974:05:18,0.0438508
1974:05:19,0.0435634
1974:05:20,0.0416224
1974:05:21,0.0380272
1974:05:22,0.0327767
1974:05:23,0.0258692
1974:05:24,0.0173027
1974:05:25,0.00707431
1974:05:26,-0.00481909
1974:05:27,-0.0202763
1974:05:28,-0.0393021
1974:05:29,-0.0619026
1974:05:30,-0.0880848
1974:05:31,-0.117857
1974:06:01,-0.151228
1974:06:02,-0.185022
1974:06:03,-0.216287
1974:06:04,-0.245034
1974:06:05,-0.271272
1974:06:06,-0.295009
1974:06:07,-0.316252
1974:06:08,-0.335008
1974:06:09,-0.351283
1974:06:10,-0.367174
1974:06:11,-0.382685
1974:06:12,-0.397821
1974:06:13,-0.412588
1974:06:14,-0.42699
1974:06:15,-0.44103
1974:06:16,-0.454715
1974:06:17,-0.467351
1974:06:18,-0.478941
1974:06:19,-0.489491
1974:06:20,-0.499003
1974:06:21,-0.50748
1974:06:22,-0.514924
1974:06:23,-0.521339
1974:06:24,-0.526182
1974:06:25,-0.529455
1974:06:26,-0.531159
1974:06:27,-0.531294
1974:06:28,-0.529861
1974:06:29,-0.526859
1974:06:30,-0.522286
1974:07:01,-0.517519
1974:07:02,-0.514575
1974:07:03,-0.513453
1974:07:04,-0.514152
1974:07:05,-0.516673
1974:07:06,-0.521016
1974:07:07,-0.527183
1974:07:08,-0.534884
1974:07:09,-0.544121
1974:07:10,-0.554896
1974:07:11,-0.567214
1974:07:12,-0.581078
1974:07:13,-0.596492
1974:07:14,-0.613462
1974:07:15,-0.631745
1974:07:16,-0.651347
1974:07:17,-0.672274
1974:07:18,-0.694534
1974:07:19,-0.718132
1974:07:20,-0.743077
1974:07:21,-0.769376
1974:07:22,-0.796248
1974:07:23,-0.823702
1974:07:24,-0.851745
1974:07:25,-0.880386
1974:07:26,-0.909636
1974:07:27,-0.939502
1974:07:28,-0.969995
1974:07:29,-1.00122
1974:07:30,-1.03318
1974:07:31,-1.06589
1974:08:01,-1.09936
1974:08:02,-1.13068
1974:08:03,-1.15985
1974:08:04,-1.18688
1974:08:05,-1.21192
1974:08:06,-1.23498
1974:08:07,-1.25606
1974:08:08,-1.27518
1974:08:09,-1.29233
1974:08:10,-1.30752
1974:08:11,-1.32077
1974:08:12,-1.33328
1974:08:13,-1.34506
1974:08:14,-1.35612
1974:08:15,-1.36645
1974:08:16,-1.37607
1974:08:17,-1.38498
1974:08:18,-1.39317
1974:08:19,-1.39951
1974:08:20,-1.40399
1974:08:21,-1.40661
1974:08:22,-1.40739
1974:08:23,-1.40631
1974:08:24,-1.40337
1974:08:25,-1.39859
1974:08:26,-1.3921
1974:08:27,-1.38392
1974:08:28,-1.37405
1974:08:29,-1.36247
1974:08:30,-1.34919
1974:08:31,-1.33419
1974:09:01,-1.31749
1974:09:02,-1.30147
1974:09:03,-1.28616
1974:09:04,-1.27152
1974:09:05,-1.25757
1974:09:06,-1.2443
1974:09:07,-1.2317
1974:09:08,-1.21977
1974:09:09,-1.20817
1974:09:10,-1.19692
1974:09:11,-1.18599
1974:09:12,-1.17539
1974:09:13,-1.16512
1974:09:14,-1.15517
1974:09:15,-1.14553
1974:09:16,-1.13592
1974:09:17,-1.12634
1974:09:18,-1.11677
1974:09:19,-1.10723
1974:09:20,-1.09769
1974:09:21,-1.08817
1974:09:22,-1.07866
1974:09:23,-1.06989
1974:09:24,-1.06187
1974:09:25,-1.05459
1974:09:26,-1.04806
1974:09:27,-1.04226
1974:09:28,-1.0372
1974:09:29,-1.03287
1974:09:30,-1.02887
1974:10:01,-1.0252
1974:10:02,-1.0248
1974:10:03,-1.02765
1974:10:04,-1.03378
1974:10:05,-1.04316
1974:10:06,-1.05582
1974:10:07,-1.07009
1974:10:08,-1.08596
1974:10:09,-1.10344
1974:10:10,-1.12255
1974:10:11,-1.14328
1974:10:12,-1.16564
1974:10:13,-1.18964
1974:10:14,-1.21824
1974:10:15,-1.25144
1974:10:16,-1.28925
1974:10:17,-1.3317
1974:10:18,-1.37878
1974:10:19,-1.43052
1974:10:20,-1.48693
1974:10:21,-1.5459
1974:10:22,-1.60744
1974:10:23,-1.67157
1974:10:24,-1.73832
1974:10:25,-1.8077
1974:10:26,-1.87973
1974:10:27,-1.95444
1974:10:28,-2.03338
1974:10:29,-2.11657
1974:10:30,-2.20404
1974:10:31,-2.29581
1974:11:01,-2.39192
1974:11:02,-2.48691
1974:11:03,-2.58082
1974:11:04,-2.67183
1974:11:05,-2.75996
1974:11:06,-2.84525
1974:11:07,-2.92771
1974:11:08,-3.00737
1974:11:09,-3.08427
1974:11:10,-3.15842
1974:11:11,-3.23108
1974:11:12,-3.30228
1974:11:13,-3.37205
1974:11:14,-3.44039
1974:11:15,-3.50734
1974:11:16,-3.57292
1974:11:17,-3.63714
1974:11:18,-3.69731
1974:11:19,-3.75346
1974:11:20,-3.80559
1974:11:21,-3.85373
1974:11:22,-3.8979
1974:11:23,-3.93809
1974:11:24,-3.97434
1974:11:25,-4.01169
1974:11:26,-4.05016
1974:11:27,-4.08977
1974:11:28,-4.13051
1974:11:29,-4.17242
1974:11:30,-4.2155
1974:12:01,-4.25976
1974:12:02,-4.29826
1974:12:03,-4.33101
1974:12:04,-4.35803
1974:12:05,-4.37931
1974:12:06,-4.39488
1974:12:07,-4.40472
1974:12:08,-4.40885
1974:12:09,-4.41046
1974:12:10,-4.40954
1974:12:11,-4.40609
1974:12:12,-4.40012
1974:12:13,-4.39162
1974:12:14,-4.38059
1974:12:15,-4.36703
1974:12:16,-4.34962
1974:12:17,-4.32837
1974:12:18,-4.30327
1974:12:19,-4.27432
1974:12:20,-4.24149
1974:12:21,-4.20479
1974:12:22,-4.1642
1974:12:23,-4.11943
1974:12:24,-4.07047
1974:12:25,-4.0173
1974:12:26,-3.95991
1974:12:27,-3.89827
1974:12:28,-3.83237
1974:12:29,-3.76219
1974:12:30,-3.69201
1974:12:31,-3.62181
1975:01:01,-3.55157
1975:01:02,-3.48863
1975:01:03,-3.43299
1975:01:04,-3.38463
1975:01:05,-3.34352
1975:01:06,-3.30164
1975:01:07,-3.25897
1975:01:08,-3.2155
1975:01:09,-3.17122
1975:01:10,-3.12611
1975:01:11,-3.08015
1975:01:12,-3.03333
1975:01:13,-2.98896
1975:01:14,-2.947
1975:01:15,-2.90746
1975:01:16,-2.87032
1975:01:17,-2.83556
1975:01:18,-2.80317
1975:01:19,-2.77315
1975:01:20,-2.74729
1975:01:21,-2.72558
1975:01:22,-2.708
1975:01:23,-2.69456
1975:01:24,-2.68525
1975:01:25,-2.68007
1975:01:26,-2.67901
1975:01:27,-2.68102
1975:01:28,-2.6861
1975:01:29,-2.69425
1975:01:30,-2.70546
1975:01:31,-2.71976
1975:02:01,-2.73713
1975:02:02,-2.75292
1975:02:03,-2.76797
1975:02:04,-2.78227
1975:02:05,-2.79584
1975:02:06,-2.80866
1975:02:07,-2.82076
1975:02:08,-2.83212
1975:02:09,-2.84276
1975:02:10,-2.85276
1975:02:11,-2.86211
1975:02:12,-2.87081
1975:02:13,-2.87888
1975:02:14,-2.88631
1975:02:15,-2.8931
1975:02:16,-2.89927
1975:02:17,-2.90351
1975:02:18,-2.90585
1975:02:19,-2.90627
1975:02:20,-2.90477
1975:02:21,-2.90136
1975:02:22,-2.89603
1975:02:23,-2.88879
1975:02:24,-2.88014
1975:02:25,-2.87009
1975:02:26,-2.85864
1975:02:27,-2.84577
1975:02:28,-2.83148
1975:03:01,-2.81578
1975:03:02,-2.79866
1975:03:03,-2.77997
1975:03:04,-2.75971
1975:03:05,-2.73786
1975:03:06,-2.71443
1975:03:07,-2.68939
1975:03:08,-2.66275
1975:03:09,-2.6345
1975:03:10,-2.60573
1975:03:11,-2.57642
1975:03:12,-2.54657
1975:03:13,-2.51617
1975:03:14,-2.48521
1975:03:15,-2.45368
1975:03:16,-2.42157
1975:03:17,-2.38711
1975:03:18,-2.35028
1975:03:19,-2.31107
1975:03:20,-2.26947
1975:03:21,-2.22547
1975:03:22,-2.17905
1975:03:23,-2.13021
1975:03:24,-2.07948
1975:03:25,-2.02685
1975:03:26,-1.97231
1975:03:27,-1.91584
1975:03:28,-1.85741
1975:03:29,-1.79702
1975:03:30,-1.73465
1975:03:31,-1.67125
1975:04:01,-1.6068
1975:04:02,-1.54438
1975:04:03,-1.48398
1975:04:04,-1.42557
1975:04:05,-1.36913
1975:04:06,-1.31464
1975:04:07,-1.26203
1975:04:08,-1.21127
1975:04:09,-1.16235
1975:04:10,-1.11524
1975:04:11,-1.06995
1975:04:12,-1.02645
1975:04:13,-0.984733
1975:04:14,-0.943499
1975:04:15,-0.902739
1975:04:16,-0.86244
1975:04:17,-0.822589
1975:04:18,-0.783174
1975:04:19,-0.744181
1975:04:20,-0.7056
1975:04:21,-0.66868
1975:04:22,-0.633411
1975:04:23,-0.599781
1975:04:24,-0.567779
1975:04:25,-0.537395
1975:04:26,-0.508621
1975:04:27,-0.481446
1975:04:28,-0.455411
1975:04:29,-0.430507
1975:04:30,-0.406727
1975:05:01,-0.384062
1975:05:02,-0.362473
1975:05:03,-0.341951
1975:05:04,-0.322492
1975:05:05,-0.303629
1975:05:06,-0.285357
1975:05:07,-0.267671
1975:05:08,-0.250565
1975:05:09,-0.234033
1975:05:10,-0.21807
1975:05:11,-0.202671
1975:05:12,-0.18759
1975:05:13,-0.172821
1975:05:14,-0.158359
1975:05:15,-0.144201
1975:05:16,-0.130342
1975:05:17,-0.116777
1975:05:18,-0.103502
1975:05:19,-0.0917578
1975:05:20,-0.0815415
1975:05:21,-0.0728494
1975:05:22,-0.065679
1975:05:23,-0.0600278
1975:05:24,-0.0558942
1975:05:25,-0.0532768
1975:05:26,-0.052065
1975:05:27,-0.0522585
1975:05:28,-0.0538572
1975:05:29,-0.0568618
1975:05:30,-0.0612731
1975:05:31,-0.0670926
1975:06:01,-0.074322
1975:06:02,-0.077788
1975:06:03,-0.0774916
1975:06:04,-0.0734328
1975:06:05,-0.0656103
1975:06:06,-0.0540216
1975:06:07,-0.0386631
1975:06:08,-0.0195299
1975:06:09,-0.000416101
1975:06:10,0.0186844
1975:06:11,0.0377775
1975:06:12,0.0568693
1975:06:13,0.0759657
1975:06:14,0.0950728
1975:06:15,0.114196
1975:06:16,0.134764
1975:06:17,0.156781
1975:06:18,0.180256
1975:06:19,0.205194
1975:06:20,0.231605
1975:06:21,0.259497
1975:06:22,0.288878
1975:06:23,0.318064
1975:06:24,0.347066
1975:06:25,0.375891
1975:06:26,0.404549
1975:06:27,0.43305
1975:06:28,0.461401
1975:06:29,0.489613
1975:06:30,0.517756
1975:07:01,0.545841
1975:07:02,0.57173
1975:07:03,0.595431
1975:07:04,0.616952
1975:07:05,0.636299
1975:07:06,0.65348
1975:07:07,0.671132
1975:07:08,0.689264
1975:07:09,0.707879
1975:07:10,0.726985
1975:07:11,0.746586
1975:07:12,0.76669
1975:07:13,0.787302
1975:07:14,0.807392
1975:07:15,0.826967
1975:07:16,0.846033
1975:07:17,0.864596
1975:07:18,0.882662
1975:07:19,0.900236
1975:07:20,0.917325
1975:07:21,0.934398
1975:07:22,0.951462
1975:07:23,0.968522
1975:07:24,0.985583
1975:07:25,1.00265
1975:07:26,1.01973
1975:07:27,1.03683
1975:07:28,1.05357
1975:07:29,1.06995
1975:07:30,1.08599
1975:07:31,1.10169
1975:08:01,1.11706
1975:08:02,1.13125
1975:08:03,1.14429
1975:08:04,1.15641
1975:08:05,1.16762
1975:08:06,1.17792
1975:08:07,1.18731
1975:08:08,1.19579
1975:08:09,1.20337
1975:08:10,1.21005
1975:08:11,1.21495
1975:08:12,1.21805
1975:08:13,1.21937
1975:08:14,1.21891
1975:08:15,1.21665
1975:08:16,1.21261
1975:08:17,1.20678
1975:08:18,1.2004
1975:08:19,1.19347
1975:08:20,1.18599
1975:08:21,1.17795
1975:08:22,1.16935
1975:08:23,1.16019
1975:08:24,1.15047
1975:08:25,1.13911
1975:08:26,1.12609
1975:08:27,1.11143
1975:08:28,1.09511
1975:08:29,1.07713
1975:08:30,1.05748
1975:08:31,1.03616
1975:09:01,1.01368
1975:09:02,0.992064
1975:09:03,0.971318
1975:09:04,0.951434
1975:09:05,0.932405
1975:09:06,0.914225
1975:09:07,0.896888
1975:09:08,0.880738
1975:09:09,0.865768
1975:09:10,0.851974
1975:09:11,0.839352
1975:09:12,0.827898
1975:09:13,0.817608
1975:09:14,0.808479
1975:09:15,0.799065
1975:09:16,0.789364
1975:09:17,0.779371
1975:09:18,0.769084
1975:09:19,0.7585
1975:09:20,0.747615
1975:09:21,0.736426
1975:09:22,0.726472
1975:09:23,0.717749
1975:09:24,0.710255
1975:09:25,0.703987
1975:09:26,0.698944
1975:09:27,0.695123
1975:09:28,0.692524
1975:09:29,0.689758
1975:09:30,0.686823
1975:10:01,0.683719
1975:10:02,0.679404
1975:10:03,0.673877
1975:10:04,0.667137
1975:10:05,0.65918
1975:10:06,0.650967
1975:10:07,0.642496
1975:10:08,0.633764
1975:10:09,0.624767
1975:10:10,0.615504
1975:10:11,0.605971
1975:10:12,0.596165
1975:10:13,0.584812
1975:10:14,0.571909
1975:10:15,0.557452
1975:10:16,0.541437
1975:10:17,0.523857
1975:10:18,0.504708
1975:10:19,0.483984
1975:10:20,0.463751
1975:10:21,0.444004
1975:10:22,0.424737
1975:10:23,0.405943
1975:10:24,0.387616
1975:10:25,0.369751
1975:10:26,0.352341
1975:10:27,0.33386
1975:10:28,0.314299
1975:10:29,0.293654
1975:10:30,0.271918
1975:10:31,0.249083
1975:11:01,0.225144
1975:11:02,0.203311
1975:11:03,0.184133
1975:11:04,0.167604
1975:11:05,0.153719
1975:11:06,0.142473
1975:11:07,0.133863
1975:11:08,0.127885
1975:11:09,0.124539
1975:11:10,0.122465
1975:11:11,0.121661
1975:11:12,0.122129
1975:11:13,0.123868
1975:11:14,0.126878
1975:11:15,0.13116
1975:11:16,0.136717
1975:11:17,0.145505
1975:11:18,0.157527
1975:11:19,0.172787
1975:11:20,0.19129
1975:11:21,0.213041
1975:11:22,0.238048
1975:11:23,0.266318
1975:11:24,0.296593
1975:11:25,0.328884
1975:11:26,0.363199
1975:11:27,0.399551
1975:11:28,0.43795
1975:11:29,0.478408
1975:11:30,0.520939
1975:12:01,0.565571
1975:12:02,0.609045
